,subTypeName,dealnum,close,open,low,average,dealamount,indate,high,deal
4046,上海,13870,34.8,35.2,35.2,0,484976,2014/12/10,35.2,34.8
4047,广东,12,29.8,27.8,27.8,0,357.6,2014/12/10,29.8,29.8
4048,天津,60,25.1,25.1,25.1,0,1506,2014/12/10,25.1,25.1
4049,SZ2014,1064,40,40,40,0,42471.4,2014/12/10,40,40
4050,SZ2013,0,47,39.11,41.9,0,0,2014/12/10,47,47
4051,湖北,27221,24.4,24.35,24.35,0,661261,2014/12/10,24.4,24.35
4052,重庆,0,30.74,30.74,30.74,0,0,2014/12/10,30.74,30.74
4053,北京,300,52.5,52.5,52.5,0,15750,2014/12/9,52.5,52.5
4054,上海,11100,35.2,35.4,35.4,0,391590,2014/12/9,35.4,35.28
4055,广东,10,27.8,26.02,26.02,0,278,2014/12/9,27.8,27.8
4056,天津,100,25,25,25,0,2500,2014/12/9,25,25
4057,SZ2014,1610,38.5,38.5,38.5,0,62071,2014/12/9,38.5,38.5
4058,SZ2013,2968,47,39.11,41.9,0,124372,2014/12/9,47,47
4059,湖北,28292,24.5,24.24,24.24,0,689932,2014/12/9,24.5,24.24
4060,重庆,0,30.74,30.74,30.74,0,0,2014/12/9,30.74,30.74
4061,北京,10700,52.35,52.35,52.35,0,560100,2014/12/8,52.35,52.35
4062,上海,13862,35.4,35.5,35.5,0,485915,2014/12/8,35.5,35.05
4063,广东,0,26.02,24.19,24.19,0,0,2014/12/8,26.5,26.02
4064,天津,220,25.17,25.17,25.17,0,5537,2014/12/8,25.17,25.17
4065,SZ2014,249,40.55,40.55,40.55,0,10097.4,2014/12/8,40.55,40.55
4066,SZ2013,1,43.45,43.45,43.45,0,43.45,2014/12/8,43.45,43.45
4067,湖北,19938,24.35,24.22,24.22,0,475335,2014/12/8,24.35,24.22
4068,重庆,0,30.74,30.74,30.74,0,0,2014/12/8,30.74,30.74
4069,北京,0,53,53,53,0,0,2014/12/7,53,53
4070,上海,0,35.3,35.7,35.7,0,0,2014/12/7,35.7,35.58
4071,广东,0,26.02,24.19,24.19,0,0,2014/12/7,26.5,26.02
4072,天津,0,25.2,25.2,25.2,0,0,2014/12/7,25.2,25.2
4073,SZ2013,0,39.5,39,37,0,0,2014/12/7,39.5,39.5
4074,SZ2014,0,37.3,37.3,37.3,0,0,2014/12/7,37.3,37.3
4075,湖北,0,24.35,23.5,23.5,0,0,2014/12/7,24.35,23.5
4076,重庆,0,30.74,30.74,30.74,0,0,2014/12/7,30.74,30.74
4077,北京,0,53,53,53,0,0,2014/12/6,53,53
4078,上海,0,35.3,35.7,35.7,0,0,2014/12/6,35.7,35.58
4079,广东,0,26.02,24.19,24.19,0,0,2014/12/6,26.5,26.02
4080,天津,0,25.2,25.2,25.2,0,0,2014/12/6,25.2,25.2
4081,SZ2014,0,37.3,37.3,37.3,0,0,2014/12/6,37.3,37.3
4082,SZ2013,0,39.5,39,37,0,0,2014/12/6,39.5,39.5
4083,湖北,0,24.35,23.5,23.5,0,0,2014/12/6,24.35,23.5
4084,重庆,0,30.74,30.74,30.74,0,0,2014/12/6,30.74,30.74
4085,北京,3500,53,53,53,0,185500,2014/12/5,53,53
4086,上海,10800,35.3,35.7,35.7,0,384290,2014/12/5,35.7,35.58
4087,广东,12,26.02,24.19,24.19,0,312.2,2014/12/5,26.5,26.02
4088,天津,60,25.2,25.2,25.2,0,1512,2014/12/5,25.2,25.2
4089,SZ2014,2,37.3,37.3,37.3,0,74.6,2014/12/5,37.3,37.3
4090,SZ2013,752,39.5,39,37,0,28954,2014/12/5,39.5,39.5
4091,湖北,39790,24.35,23.5,23.5,0,963627,2014/12/5,24.35,23.5
4092,重庆,0,30.74,30.74,30.74,0,0,2014/12/5,30.74,30.74
4093,北京,0,52.93,52.93,52.93,0,0,2014/12/4,52.93,52.93
4094,上海,10400,35.7,35.9,35.9,0,372330,2014/12/4,35.9,35.8
4095,广东,13,24.19,22.6,22.6,0,314.5,2014/12/4,24.5,24.19
4096,天津,640,25.34,25.34,25.34,0,16220,2014/12/4,25.34,25.34
4097,SZ2014,0,38,38,38,0,0,2014/12/4,38,38
4098,SZ2013,718,44.22,44,37,0,28288,2014/12/4,44.22,37
4099,湖北,41367,24.5,24.5,24.5,0,1007710,2014/12/4,24.5,24.5
4100,重庆,0,30.74,30.74,30.74,0,0,2014/12/4,30.74,30.74
4101,北京,1500,52.93,52.93,52.93,0,79400,2014/12/3,52.93,52.93
4102,上海,12171,35.9,36.1,36.1,0,437979,2014/12/3,36.1,35.9
4103,广东,50,22.6,20.55,20.55,0,1130,2014/12/3,22.6,22.6
4104,天津,100,25.13,25.13,25.13,0,2513,2014/12/3,25.13,25.13
4105,SZ2013,500,40.2,40.2,40.2,0,20100,2014/12/3,40.2,40.2
4106,SZ2014,1002,38,38,38,0,38067.8,2014/12/3,38,38
4107,湖北,15201,25,24.3,24.3,0,368053,2014/12/3,25,24.3
4108,重庆,0,30.74,30.74,30.74,0,0,2014/12/3,30.74,30.74
4109,北京,0,52.5,52.5,52.5,0,0,2014/12/2,52.5,52.5
4110,上海,11120,35.8,36.19,36.19,0,397924,2014/12/2,36.19,35.78
4111,广东,40351,20.55,21.55,21.55,0,829249,2014/12/2,23.5,20.55
4112,天津,100,25.08,25.08,25.08,0,2508,2014/12/2,25.08,25.08
4113,SZ2014,8307,39,39,39,0,325488,2014/12/2,39,39
4114,SZ2013,200,39.5,39.5,39.11,0,7861,2014/12/2,39.5,39.11
4115,湖北,4204,24.23,24.2,24.2,0,101764,2014/12/2,24.23,24.2
4116,重庆,0,30.74,30.74,30.74,0,0,2014/12/2,30.74,30.74
4117,北京,600,52.5,52.5,52.5,0,31500,2014/12/1,52.5,52.5
4118,上海,10200,36.2,36.2,36.2,0,371710,2014/12/1,36.9,36.44
4119,广东,440,21.55,21,21,0,9480,2014/12/1,23,21.55
4120,天津,60,25,25,25,0,1500,2014/12/1,25,25
4121,SZ2014,1150,45,45,45,0,45643,2014/12/1,45,45
4122,SZ2013,0,43.45,38.1,38.1,0,0,2014/12/1,43.45,43.45
4123,湖北,11401,25.2,25.2,25.2,0,276645,2014/12/1,25.2,25.2
4124,重庆,0,30.74,30.74,30.74,0,0,2014/12/1,30.74,30.74
4125,北京,0,52.4,52.4,52.4,0,0,2014/11/30,52.4,52.4
4126,上海,0,35.4,36.1,36.1,0,0,2014/11/30,36.4,35.79
4127,广东,0,21,22.8,22.8,0,0,2014/11/30,21,21
4128,天津,0,25.2,25.2,25.2,0,0,2014/11/30,25.2,25.2
4129,SZ2014,0,40.5,40.5,40.5,0,0,2014/11/30,40.5,40.5
4130,SZ2013,0,43.45,38.1,38.1,0,0,2014/11/30,43.45,43.45
4131,湖北,0,24.5,24.5,24.5,0,0,2014/11/30,24.5,24.5
4132,重庆,0,30.74,30.74,30.74,0,0,2014/11/30,30.74,30.74
4133,北京,0,52.4,52.4,52.4,0,0,2014/11/29,52.4,52.4
4134,上海,0,35.4,36.1,36.1,0,0,2014/11/29,36.4,35.79
4135,广东,0,21,22.8,22.8,0,0,2014/11/29,21,21
4136,天津,0,25.2,25.2,25.2,0,0,2014/11/29,25.2,25.2
4137,SZ2013,0,43.45,38.1,38.1,0,0,2014/11/29,43.45,43.45
4138,SZ2014,0,40.5,40.5,40.5,0,0,2014/11/29,40.5,40.5
4139,湖北,0,24.5,24.5,24.5,0,0,2014/11/29,24.5,24.5
4140,重庆,0,30.74,30.74,30.74,0,0,2014/11/29,30.74,30.74
4141,北京,2000,52.4,52.4,52.4,0,104800,2014/11/28,52.4,52.4
4142,上海,10630,35.4,36.1,36.1,0,380426,2014/11/28,36.4,35.79
4143,广东,2,21,22.8,22.8,0,42,2014/11/28,21,21
4144,天津,100,25.2,25.2,25.2,0,2520,2014/11/28,25.2,25.2
4145,SZ2014,4789,40.5,40.5,40.5,0,207416,2014/11/28,40.5,40.5
4146,SZ2013,2,43.45,38.1,38.1,0,81.55,2014/11/28,43.45,43.45
4147,湖北,30877,24.5,24.5,24.5,0,748164,2014/11/28,24.5,24.5
4148,重庆,0,30.74,30.74,30.74,0,0,2014/11/28,30.74,30.74
4149,北京,500,52.5,52.5,52.5,0,26250,2014/11/27,52.5,52.5
4150,上海,10380,35.6,35.6,35.6,0,368806,2014/11/27,35.6,35.6
4151,广东,0,22.8,22.6,22.6,0,0,2014/11/27,22.8,22.8
4152,天津,100,25.51,25.51,25.51,0,2551,2014/11/27,25.51,25.51
4153,SZ2014,28385,39.9,39.9,39.9,0,1128640,2014/11/27,39.9,39.9
4154,SZ2013,2212,39.5,39,38,0,85189,2014/11/27,39.5,39.5
4155,湖北,2000,24.3,24.15,24.15,0,48450,2014/11/27,24.3,24.15
4156,重庆,0,30.74,30.74,30.74,0,0,2014/11/27,30.74,30.74
4157,北京,0,52,52,52,0,0,2014/11/26,52,52
4158,上海,11650,34.2,33.4,33.4,0,398720,2014/11/26,36,34.2
4159,广东,0,22.8,22.6,22.6,0,0,2014/11/26,22.8,22.8
4160,天津,1440,25.54,25.54,25.54,0,36784,2014/11/26,25.54,25.54
4161,SZ2014,3,37.51,37.51,37.51,0,112.53,2014/11/26,37.51,37.51
4162,SZ2013,2001,39,39,39,0,78039,2014/11/26,39,39
4163,湖北,61652,24.45,24.1,24.1,0,1489600,2014/11/26,24.45,24.1
4164,重庆,0,30.74,30.74,30.74,0,0,2014/11/26,30.74,30.74
4165,北京,1000,52,52,52,0,52000,2014/11/25,52,52
4166,上海,5000,33.2,33.1,33.1,0,166150,2014/11/25,33.4,33.2
4167,广东,15,22.8,22.6,22.6,0,342,2014/11/25,22.8,22.8
4168,天津,60,25,25,25,0,1500,2014/11/25,25,25
4169,SZ2013,100,40,40,40,0,4000,2014/11/25,40,40
4170,SZ2014,2,34.1,34.1,34.1,0,68.2,2014/11/25,34.1,34.1
4171,湖北,19801,24.05,24,24,0,475258,2014/11/25,24.05,24
4172,重庆,0,30.74,30.74,30.74,0,0,2014/11/25,30.74,30.74
4173,北京,0,52.3,52.3,52.3,0,0,2014/11/24,52.3,52.3
4174,上海,490,32,32,32,0,15680,2014/11/24,32,32
4175,广东,1000,22.6,23.9,23.9,0,22600,2014/11/24,22.6,22.6
4176,天津,460,24.62,24.62,24.62,0,11324,2014/11/24,24.62,24.62
4177,SZ2014,32004,37.03,37.03,37.03,0,1024130,2014/11/24,37.03,37.03
4178,SZ2013,100,38,38,38,0,3800,2014/11/24,38,38
4179,湖北,5272,24.2,24.2,24.2,0,127311,2014/11/24,24.2,24.2
4180,重庆,0,30.74,30.74,30.74,0,0,2014/11/24,30.74,30.74
4181,北京,0,52.3,52.3,52.3,0,0,2014/11/23,52.3,52.3
4182,上海,0,30.8,31,31,0,0,2014/11/23,32,30.8
4183,广东,0,23.9,24.16,24.16,0,0,2014/11/23,23.9,23.9
4184,天津,0,24.96,24.96,24.96,0,0,2014/11/23,24.96,24.96
4185,SZ2014,0,40.99,40.99,40.99,0,0,2014/11/23,40.99,40.99
4186,SZ2013,0,42,40.5,40.5,0,0,2014/11/23,42,40.5
4187,湖北,0,24.15,24.11,24.11,0,0,2014/11/23,24.15,24.11
4188,重庆,0,30.74,30.74,30.74,0,0,2014/11/23,30.74,30.74
4189,北京,0,52.3,52.3,52.3,0,0,2014/11/22,52.3,52.3
4190,上海,0,30.8,31,31,0,0,2014/11/22,32,30.8
4191,广东,0,23.9,24.16,24.16,0,0,2014/11/22,23.9,23.9
4192,天津,0,24.96,24.96,24.96,0,0,2014/11/22,24.96,24.96
4193,SZ2014,0,40.99,40.99,40.99,0,0,2014/11/22,40.99,40.99
4194,SZ2013,0,42,40.5,40.5,0,0,2014/11/22,42,40.5
4195,湖北,0,24.15,24.11,24.11,0,0,2014/11/22,24.15,24.11
4196,重庆,0,30.74,30.74,30.74,0,0,2014/11/22,30.74,30.74
4197,北京,500,52.3,52.3,52.3,0,26150,2014/11/21,52.3,52.3
4198,上海,3000,30.8,31,31,0,92500,2014/11/21,32,30.8
4199,广东,0,23.9,24.16,24.16,0,0,2014/11/21,23.9,23.9
4200,天津,100,24.96,24.96,24.96,0,2496,2014/11/21,24.96,24.96
4201,SZ2013,715,42,40.5,40.5,0,29538,2014/11/21,42,40.5
4202,SZ2014,3142,40.99,40.99,40.99,0,122608,2014/11/21,40.99,40.99
4203,湖北,1200,24.15,24.11,24.11,0,28960,2014/11/21,24.15,24.11
4204,重庆,0,30.74,30.74,30.74,0,0,2014/11/21,30.74,30.74
4205,北京,3700,52,52,52,0,192400,2014/11/20,52,52
4206,上海,10,30,30,30,0,300,2014/11/20,30,30
4207,广东,3335,23.9,24.16,24.16,0,79706.5,2014/11/20,23.9,23.9
4208,天津,80,24.85,24.85,24.85,0,1988,2014/11/20,24.85,24.85
4209,SZ2014,1,37.4,37.4,37.4,0,37.4,2014/11/20,37.4,37.4
4210,SZ2013,1047,42,40.5,36,0,42737,2014/11/20,42,40
4211,湖北,10840,24.41,24.4,24.4,0,264539,2014/11/20,24.41,24.4
4212,重庆,0,30.74,30.74,30.74,0,0,2014/11/20,30.74,30.74
4213,北京,0,53,53,53,0,0,2014/11/19,53,53
4214,上海,11000,35.8,35.8,35.8,0,393800,2014/11/19,35.8,35.8
4215,广东,0,24.16,23.6,23.6,0,0,2014/11/19,25.96,24.16
4216,天津,100,26.2,26.2,26.2,0,2620,2014/11/19,26.2,26.2
4217,SZ2014,104,35,35,35,0,4252.5,2014/11/19,35,35
4218,SZ2013,370,40,39.5,39.5,0,14700,2014/11/19,40,40
4219,湖北,27901,24.8,24.31,24.31,0,678790,2014/11/19,24.8,24.31
4220,重庆,0,30.74,30.74,30.74,0,0,2014/11/19,30.74,30.74
4221,北京,1000,53,53,53,0,53000,2014/11/18,53,53
4222,上海,500,32.8,32.8,32.8,0,16400,2014/11/18,32.8,32.8
4223,广东,6000,24.16,23.6,23.6,0,144960,2014/11/18,25.96,24.16
4224,天津,440,25.1,25.1,25.1,0,11043,2014/11/18,25.1,25.1
4225,SZ2014,2562,45.6,45.6,45.6,0,106108,2014/11/18,45.6,45.6
4226,SZ2013,2,43.56,43.56,43.56,0,87.12,2014/11/18,43.56,43.56
4227,湖北,16392,24.6,24.4,24.4,0,400777,2014/11/18,24.6,24.4
4228,重庆,0,30.74,30.74,30.74,0,0,2014/11/18,30.74,30.74
4229,北京,3800,52.05,52.05,52.05,0,197800,2014/11/17,52.05,52.05
4230,上海,0,35.14,35.5,35.5,0,0,2014/11/17,35.5,35.14
4231,广东,1000,23.6,26,26,0,23600,2014/11/17,23.6,23.6
4232,天津,700,25.57,25.57,25.57,0,17902,2014/11/17,25.57,25.57
4233,SZ2013,859,48.4,39.6,39.6,0,34034,2014/11/17,48.4,48.4
4234,SZ2014,6161,45,45,45,0,256929,2014/11/17,45,45
4235,湖北,8010,24.6,24.6,24.6,0,195704,2014/11/17,24.6,24.6
4236,重庆,0,30.74,30.74,30.74,0,0,2014/11/17,30.74,30.74
4237,北京,0,51,51,51,0,0,2014/11/16,51,51
4238,上海,0,35.1,35.5,35.5,0,0,2014/11/16,35.5,35.14
4239,广东,0,26,26,26,0,0,2014/11/16,26,26
4240,天津,0,25.65,25.65,25.65,0,0,2014/11/16,25.65,25.65
4241,SZ2014,0,42.3,42.3,42.3,0,0,2014/11/16,42.3,42.3
4242,SZ2013,0,51.7,42.3,42.3,0,0,2014/11/16,51.7,44
4243,湖北,0,24.9,24.9,24.9,0,0,2014/11/16,24.9,24.9
4244,重庆,0,30.74,30.74,30.74,0,0,2014/11/16,30.74,30.74
4245,北京,0,51,51,51,0,0,2014/11/15,51,51
4246,上海,0,35.1,35.5,35.5,0,0,2014/11/15,35.5,35.14
4247,广东,0,26,26,26,0,0,2014/11/15,26,26
4248,天津,0,25.65,25.65,25.65,0,0,2014/11/15,25.65,25.65
4249,SZ2014,0,42.3,42.3,42.3,0,0,2014/11/15,42.3,42.3
4250,SZ2013,0,51.7,42.3,42.3,0,0,2014/11/15,51.7,44
4251,湖北,0,24.9,24.9,24.9,0,0,2014/11/15,24.9,24.9
4252,重庆,0,30.74,30.74,30.74,0,0,2014/11/15,30.74,30.74
4253,北京,0,51,51,51,0,0,2014/11/14,51,51
4254,上海,3500,35.1,35.5,35.5,0,123000,2014/11/14,35.5,35.14
4255,广东,0,26,26,26,0,0,2014/11/14,26,26
4256,天津,340,25.65,25.65,25.65,0,8720,2014/11/14,25.65,25.65
4257,SZ2014,388,38.88,38.88,38.88,0,16224.5,2014/11/14,38.88,38.88
4258,SZ2013,35,51.7,42.3,42.3,0,1585.6,2014/11/14,51.7,44
4259,湖北,11501,24.9,24.9,24.9,0,279745,2014/11/14,24.9,24.9
4260,重庆,0,30.74,30.74,30.74,0,0,2014/11/14,30.74,30.74
4261,北京,0,51,51,51,0,0,2014/11/13,51,51
4262,上海,2500,35.8,35.7,35.7,0,89300,2014/11/13,35.8,35.72
4263,广东,2000,26,26,26,0,52000,2014/11/13,26,26
4264,天津,120,25.77,25.77,25.77,0,3092,2014/11/13,25.77,25.77
4265,SZ2013,915,48.4,40,39.6,0,37493.2,2014/11/13,48.4,47
4266,SZ2014,565,44.88,44.88,44.88,0,24734,2014/11/13,44.88,44.88
4267,湖北,23347,24.9,24.9,24.9,0,577445,2014/11/13,24.9,24.9
4268,重庆,0,30.74,30.74,30.74,0,0,2014/11/13,30.74,30.74
4269,北京,0,51,51,51,0,0,2014/11/12,51,51
4270,上海,11000,35.8,35.8,35.8,0,393800,2014/11/12,35.8,35.8
4271,广东,0,26,26,26,0,0,2014/11/12,26,26
4272,天津,100,26.2,26.2,26.2,0,2620,2014/11/12,26.2,26.2
4273,SZ2014,1005,42,42,42,0,43267.6,2014/11/12,42,42
4274,SZ2013,2593,44,40,39,0,102777,2014/11/12,44,44
4275,湖北,27901,24.8,24.31,24.31,0,678790,2014/11/12,24.8,24.31
4276,重庆,0,30.74,30.74,30.74,0,0,2014/11/12,30.74,30.74
4277,北京,0,51,51,51,0,0,2014/11/11,51,51
4278,上海,1000,35.5,35.5,35.5,0,35500,2014/11/11,35.5,35.5
4279,广东,0,26,26,26,0,0,2014/11/11,26,26
4280,天津,0,27.16,27.16,27.16,0,0,2014/11/11,27.16,27.16
4281,SZ2014,1553,43.48,43.48,43.48,0,65405.2,2014/11/11,43.48,43.48
4282,SZ2013,2207,42.9,39,39,0,86585.5,2014/11/11,42.9,40
4283,湖北,0,24.8,24.31,24.31,0,0,2014/11/11,24.8,24.31
4284,重庆,0,30.74,30.74,30.74,0,0,2014/11/11,30.74,30.74
4285,北京,0,51,51,51,0,0,2014/11/10,51,51
4286,上海,3000,35.8,35.8,35.8,0,107400,2014/11/10,35.8,35.8
4287,广东,0,26,26,26,0,0,2014/11/10,26,26
4288,天津,100,27,27,27,0,2700,2014/11/10,27,27
4289,SZ2014,10,39.6,39.6,39.6,0,395.3,2014/11/10,39.6,39.6
4290,SZ2013,10808,39,39,37,0,350512,2014/11/10,39,39
4291,湖北,300,25,25,25,0,7500,2014/11/10,25,25
4292,重庆,0,30.74,30.74,30.74,0,0,2014/11/10,30.74,30.74
4293,北京,0,51,51,51,0,0,2014/11/9,51,51
4294,上海,0,35.8,35.8,35.8,0,0,2014/11/9,35.8,35.8
4295,广东,0,26,26,26,0,0,2014/11/9,26,26
4296,天津,0,25.65,25.65,25.65,0,0,2014/11/9,25.65,25.65
4297,SZ2013,0,39.6,39.6,39.6,0,0,2014/11/9,39.6,39.6
4298,SZ2014,0,39.9,39.9,39.9,0,0,2014/11/9,39.9,39.9
4299,湖北,0,25.2,25.2,25.2,0,0,2014/11/9,25.2,25.2
4300,重庆,0,30.74,30.74,30.74,0,0,2014/11/9,30.74,30.74
4301,北京,0,51,51,51,0,0,2014/11/8,51,51
4302,上海,0,35.8,35.8,35.8,0,0,2014/11/8,35.8,35.8
4303,广东,0,26,26,26,0,0,2014/11/8,26,26
4304,天津,0,25.65,25.65,25.65,0,0,2014/11/8,25.65,25.65
4305,SZ2014,0,39.9,39.9,39.9,0,0,2014/11/8,39.9,39.9
4306,SZ2013,0,39.6,39.6,39.6,0,0,2014/11/8,39.6,39.6
4307,湖北,0,25.2,25.2,25.2,0,0,2014/11/8,25.2,25.2
4308,重庆,0,30.74,30.74,30.74,0,0,2014/11/8,30.74,30.74
4309,北京,0,51,51,51,0,0,2014/11/7,51,51
4310,上海,3000,35.8,35.8,35.8,0,107400,2014/11/7,35.8,35.8
4311,广东,1,26,26,26,0,26,2014/11/7,26,26
4312,天津,1040,25.65,25.65,25.65,0,26680,2014/11/7,25.65,25.65
4313,SZ2014,0,39.9,39.9,39.9,0,0,2014/11/7,39.9,39.9
4314,SZ2013,40,39.6,39.6,39.6,0,1584,2014/11/7,39.6,39.6
4315,湖北,17391,25.2,25.2,25.2,0,433561,2014/11/7,25.2,25.2
4316,重庆,0,30.74,30.74,30.74,0,0,2014/11/7,30.74,30.74
4317,北京,0,51,51,51,0,0,2014/11/6,51,51
4318,上海,0,35.8,35.8,35.8,0,0,2014/11/6,35.8,35.8
4319,广东,1000,26,26,26,0,26000,2014/11/6,26,26
4320,天津,680,27.84,27.84,27.84,0,18932,2014/11/6,27.84,27.84
4321,SZ2014,11689,39.9,39.9,39.9,0,481931,2014/11/6,39.9,39.9
4322,SZ2013,0,44,44,44,0,0,2014/11/6,44,44
4323,湖北,9764,25.1,25.1,25.1,0,245076,2014/11/6,25.1,25.1
4324,重庆,0,30.74,30.74,30.74,0,0,2014/11/6,30.74,30.74
4325,北京,0,51,51,51,0,0,2014/11/5,51,51
4326,上海,3000,35.8,35.8,35.8,0,107400,2014/11/5,35.8,35.8
4327,广东,1000,26,26,26,0,26000,2014/11/5,26,26
4328,天津,180,27.89,27.89,27.89,0,5021,2014/11/5,27.89,27.89
4329,SZ2013,200,44,44,44,0,8800,2014/11/5,44,44
4330,SZ2014,11954,39.93,39.93,39.93,0,477309,2014/11/5,39.93,39.93
4331,湖北,7639,25.3,25.3,25.3,0,193191,2014/11/5,25.3,25.3
4332,重庆,0,30.74,30.74,30.74,0,0,2014/11/5,30.74,30.74
4333,北京,0,51,51,51,0,0,2014/11/4,51,51
4334,上海,3000,35.8,35.8,35.8,0,107400,2014/11/4,35.8,35.8
4335,广东,0,26,26,26,0,0,2014/11/4,26,26
4336,广东,0,26,26,26,0,0,2014/11/4,26,26
4337,天津,0,27.68,27.68,27.68,0,0,2014/11/4,27.68,27.68
4338,SZ2014,4,36.3,36.3,36.3,0,145.2,2014/11/4,36.3,36.3
4339,SZ2013,1,42.77,42.77,42.77,0,42.77,2014/11/4,42.77,42.77
4340,湖北,7228,25.3,25.3,25.3,0,182730,2014/11/4,25.3,25.3
4341,重庆,0,30.74,30.74,30.74,0,0,2014/11/4,30.74,30.74
4342,北京,700,51,51,51,0,35700,2014/11/3,51,51
4343,上海,10400,35.8,35.8,35.8,0,372600,2014/11/3,35.8,35.8
4344,广东,0,26,26,26,0,0,2014/11/3,26,26
4345,天津,200,27.68,27.68,27.68,0,5535,2014/11/3,27.68,27.68
4346,SZ2014,1516,32,32,32,0,48516,2014/11/3,32,32
4347,SZ2013,500,47.52,47.52,47.52,0,23760,2014/11/3,47.52,47.52
4348,重庆,0,30.74,30.74,30.74,0,0,2014/11/3,30.74,30.74
4349,北京,0,51,51,51,0,0,2014/11/2,51,51
4350,上海,0,35.6,35.6,35.6,0,0,2014/11/2,35.6,35.6
4351,广东,0,26,26,26,0,0,2014/11/2,26,26
4352,天津,0,27.25,27.25,27.25,0,0,2014/11/2,27.25,27.25
4353,SZ2014,0,30,30,30,0,0,2014/11/2,30,30
4354,SZ2013,0,52.8,43.2,43.2,0,0,2014/11/2,52.8,52.8
4355,湖北,0,25.22,25.01,25.01,0,0,2014/11/2,25.22,25.01
4356,重庆,0,30.74,30.74,30.74,0,0,2014/11/2,30.74,30.74
4357,北京,0,51,51,51,0,0,2014/11/1,51,51
4358,上海,0,35.6,35.6,35.6,0,0,2014/11/1,35.6,35.6
4359,广东,0,26,26,26,0,0,2014/11/1,26,26
4360,天津,0,27.25,27.25,27.25,0,0,2014/11/1,27.25,27.25
4361,SZ2013,0,52.8,43.2,43.2,0,0,2014/11/1,52.8,52.8
4362,SZ2014,0,30,30,30,0,0,2014/11/1,30,30
4363,湖北,0,25.22,25.01,25.01,0,0,2014/11/1,25.22,25.01
4364,重庆,0,30.74,30.74,30.74,0,0,2014/11/1,30.74,30.74
4365,北京,0,51,51,51,0,0,2014/10/31,51,51
4366,上海,100,35.6,35.6,35.6,0,3560,2014/10/31,35.6,35.6
4367,广东,0,26,26,26,0,0,2014/10/31,26,26
4368,天津,600,27.25,27.25,27.25,0,16350,2014/10/31,27.25,27.25
4369,SZ2014,20300,30,30,30,0,649000,2014/10/31,30,30
4370,SZ2013,0,52.8,43.2,43.2,0,0,2014/10/31,52.8,52.8
4371,湖北,18275,25.22,25.01,25.01,0,458461,2014/10/31,25.22,25.01
4372,重庆,0,30.74,30.74,30.74,0,0,2014/10/31,30.74,30.74
4373,北京,1000,51,51,51,0,51000,2014/10/30,51,51
4374,上海,3000,35.8,35.8,35.8,0,107400,2014/10/30,35.8,35.8
4375,广东,1,26,26,26,0,26,2014/10/30,26,26
4376,天津,0,27.08,27.08,27.08,0,0,2014/10/30,27.08,27.08
4377,SZ2014,3401,39,39,39,0,121774,2014/10/30,39,39
4378,SZ2013,11,52.8,43.2,43.2,0,571.2,2014/10/30,52.8,52.8
4379,湖北,12868,25.1,25,25,0,322506,2014/10/30,25.1,25
4380,重庆,0,30.74,30.74,30.74,0,0,2014/10/30,30.74,30.74
4381,北京,9000,50,50,50,0,450000,2014/10/29,50,50
4382,上海,1000,35.8,35.8,35.8,0,35800,2014/10/29,35.8,35.8
4383,广东,0,26,23.8,23.8,0,0,2014/10/29,26,26
4384,天津,0,27.08,27.08,27.08,0,0,2014/10/29,27.08,27.08
4385,SZ2014,903,36,36,36,0,32518.5,2014/10/29,36,36
4386,SZ2013,10,48,48,48,0,480,2014/10/29,48,48
4387,湖北,23567,25.3,25,25,0,592499,2014/10/29,25.3,25
4388,重庆,0,30.74,30.74,30.74,0,0,2014/10/29,30.74,30.74
4389,北京,1300,52.12,52.12,52.12,0,67760,2014/10/28,52.12,52.12
4390,上海,2000,35.8,35.8,35.8,0,71600,2014/10/28,35.8,35.8
4391,广东,0,26,23.8,23.8,0,0,2014/10/28,26,26
4392,天津,0,27.08,27.08,27.08,0,0,2014/10/28,27.08,27.08
4393,SZ2013,6,50.6,46,46,0,282.6,2014/10/28,50.6,50.6
4394,SZ2014,202,46.07,46.07,46.07,0,9293.82,2014/10/28,46.07,46.07
4395,湖北,17174,25.1,24.99,24.99,0,430610,2014/10/28,25.1,24.99
4396,重庆,0,30.74,30.74,30.74,0,0,2014/10/28,30.74,30.74
4397,北京,0,52,52,52,0,0,2014/10/27,52,52
4398,上海,2000,35.8,35.8,35.8,0,71600,2014/10/27,35.8,35.8
4399,广东,1000,26,23.8,23.8,0,26000,2014/10/27,26,26
4400,天津,0,27.08,27.08,27.08,0,0,2014/10/27,27.08,27.08
4401,SZ2014,131,44,44,44,0,5791.82,2014/10/27,44,44
4402,SZ2013,0,46.48,45,45,0,0,2014/10/27,46.48,46
4403,湖北,12545,25.2,25.02,25.02,0,315525,2014/10/27,25.2,25.02
4404,重庆,0,30.74,30.74,30.74,0,0,2014/10/27,30.74,30.74
4405,北京,0,52,52,52,0,0,2014/10/26,52,52
4406,上海,0,35.8,35.8,35.8,0,0,2014/10/26,35.8,35.8
4407,广东,0,23.8,24.89,24.89,0,0,2014/10/26,23.8,23.8
4408,天津,0,27.08,27.08,27.08,0,0,2014/10/26,27.08,27.08
4409,SZ2014,0,51,51,51,0,0,2014/10/26,51,51
4410,SZ2013,0,46.48,45,45,0,0,2014/10/26,46.48,46
