date,hour,max_load,weekday,holiday
2014-07-15 10,10,20943,2,0
2014-07-15 11,11,21013,2,0
2014-07-15 12,12,21047,2,0
2014-07-15 13,13,20800,2,0
2014-07-15 14,14,20814,2,0
2014-07-15 15,15,21178,2,0
2014-07-15 16,16,21313,2,0
2014-07-15 17,17,20825,2,0
2014-07-15 18,18,19422,2,0
2014-07-15 19,19,19756,2,0
2014-07-15 20,20,19534,2,0
2014-07-15 21,21,18627,2,0
2014-07-15 22,22,17618,2,0
2014-07-15 23,23,16358,2,0
2014-07-16 00,0,15037,3,0
2014-07-16 01,1,14337,3,0
2014-07-16 02,2,13747,3,0
2014-07-16 03,3,13250,3,0
2014-07-16 04,4,13409,3,0
2014-07-16 05,5,14045,3,0
2014-07-16 06,6,14892,3,0
2014-07-16 07,7,17648,3,0
2014-07-16 08,8,20368,3,0
2014-07-16 09,9,21328,3,0
2014-07-16 10,10,21594,3,0
2014-07-16 11,11,21818,3,0
2014-07-16 12,12,21858,3,0
2014-07-16 13,13,21634,3,0
2014-07-16 14,14,21703,3,0
2014-07-16 15,15,22052,3,0
2014-07-16 16,16,22141,3,0
2014-07-16 17,17,21416,3,0
2014-07-16 18,18,20504,3,0
2014-07-16 19,19,20726,3,0
2014-07-16 20,20,20618,3,0
2014-07-16 21,21,20115,3,0
2014-07-16 22,22,19256,3,0
2014-07-16 23,23,17955,3,0
2014-07-17 00,0,16545,4,0
2014-07-17 01,1,15131,4,0
2014-07-17 02,2,14634,4,0
2014-07-17 03,3,14022,4,0
2014-07-17 04,4,13921,4,0
2014-07-17 05,5,14287,4,0
2014-07-17 06,6,15102,4,0
2014-07-17 07,7,17934,4,0
2014-07-17 08,8,20906,4,0
2014-07-17 09,9,22363,4,0
2014-07-17 10,10,22538,4,0
2014-07-17 11,11,22639,4,0
2014-07-17 12,12,22649,4,0
2014-07-17 13,13,23037,4,0
2014-07-17 14,14,22955,4,0
2014-07-17 15,15,23118,4,0
2014-07-17 16,16,23239,4,0
2014-07-17 17,17,22257,4,0
2014-07-17 18,18,21294,4,0
2014-07-17 19,19,21545,4,0
2014-07-17 20,20,21418,4,0
2014-07-17 21,21,20797,4,0
2014-07-17 22,22,19797,4,0
2014-07-17 23,23,18432,4,0
2014-07-18 00,0,16818,5,0
2014-07-18 01,1,15784,5,0
2014-07-18 02,2,14992,5,0
2014-07-18 03,3,14622,5,0
2014-07-18 04,4,14582,5,0
2014-07-18 05,5,14845,5,0
2014-07-18 06,6,15683,5,0
2014-07-18 07,7,18239,5,0
2014-07-18 08,8,21275,5,0
2014-07-18 09,9,22818,5,0
2014-07-18 10,10,23363,5,0
2014-07-18 11,11,23279,5,0
2014-07-18 12,12,23131,5,0
2014-07-18 13,13,23371,5,0
2014-07-18 14,14,23185,5,0
2014-07-18 15,15,23117,5,0
2014-07-18 16,16,22981,5,0
2014-07-18 17,17,21923,5,0
2014-07-18 18,18,20968,5,0
2014-07-18 19,19,21236,5,0
2014-07-18 20,20,21112,5,0
2014-07-18 21,21,20698,5,0
2014-07-18 22,22,19858,5,0
2014-07-18 23,23,18679,5,0
2014-07-19 00,0,17257,6,1
2014-07-19 01,1,16067,6,1
2014-07-19 02,2,15415,6,1
2014-07-19 03,3,14968,6,1
2014-07-19 04,4,14766,6,1
2014-07-19 05,5,14880,6,1
2014-07-19 06,6,15086,6,1
2014-07-19 07,7,16750,6,1
2014-07-19 08,8,18787,6,1
2014-07-19 09,9,20430,6,1
2014-07-19 10,10,20920,6,1
2014-07-19 11,11,21028,6,1
2014-07-19 12,12,21460,6,1
2014-07-19 13,13,21442,6,1
2014-07-19 14,14,21303,6,1
2014-07-19 15,15,21329,6,1
2014-07-19 16,16,21227,6,1
2014-07-19 17,17,20446,6,1
2014-07-19 18,18,19881,6,1
2014-07-19 19,19,20183,6,1
2014-07-19 20,20,20178,6,1
2014-07-19 21,21,19483,6,1
2014-07-19 22,22,18495,6,1
2014-07-19 23,23,17488,6,1
2014-07-20 00,0,16264,7,1
2014-07-20 01,1,15434,7,1
2014-07-20 02,2,14933,7,1
2014-07-20 03,3,14607,7,1
2014-07-20 04,4,14441,7,1
2014-07-20 05,5,14541,7,1
2014-07-20 06,6,14690,7,1
2014-07-20 07,7,16394,7,1
2014-07-20 08,8,19226,7,1
2014-07-20 09,9,20498,7,1
2014-07-20 10,10,20757,7,1
2014-07-20 11,11,20718,7,1
2014-07-20 12,12,21157,7,1
2014-07-20 13,13,21181,7,1
2014-07-20 14,14,21209,7,1
2014-07-20 15,15,21041,7,1
2014-07-20 16,16,20992,7,1
2014-07-20 17,17,20656,7,1
2014-07-20 18,18,19932,7,1
2014-07-20 19,19,20622,7,1
2014-07-20 20,20,20763,7,1
2014-07-20 21,21,20495,7,1
2014-07-20 22,22,19726,7,1
2014-07-20 23,23,18430,7,1
2014-07-21 00,0,16695,1,0
2014-07-21 01,1,15751,1,0
2014-07-21 02,2,15165,1,0
2014-07-21 03,3,14719,1,0
2014-07-21 04,4,14642,1,0
2014-07-21 05,5,14764,1,0
2014-07-21 06,6,15048,1,0
2014-07-21 07,7,18352,1,0
2014-07-21 08,8,22019,1,0
2014-07-21 09,9,24466,1,0
2014-07-21 10,10,25000,1,0
2014-07-21 11,11,24915,1,0
2014-07-21 12,12,25050,1,0
2014-07-21 13,13,25401,1,0
2014-07-21 14,14,25325,1,0
2014-07-21 15,15,25096,1,0
2014-07-21 16,16,24812,1,0
2014-07-21 17,17,23264,1,0
2014-07-21 18,18,21816,1,0
2014-07-21 19,19,21993,1,0
2014-07-21 20,20,21991,1,0
2014-07-21 21,21,21394,1,0
2014-07-21 22,22,20207,1,0
2014-07-21 23,23,18614,1,0
2014-07-22 00,0,17138,2,0
2014-07-22 01,1,16460,2,0
2014-07-22 02,2,15860,2,0
2014-07-22 03,3,15421,2,0
2014-07-22 04,4,15274,2,0
2014-07-22 05,5,15650,2,0
2014-07-22 06,6,16323,2,0
2014-07-22 07,7,19392,2,0
2014-07-22 08,8,23296,2,0
2014-07-22 09,9,24932,2,0
2014-07-22 10,10,25444,2,0
2014-07-22 11,11,25326,2,0
2014-07-22 12,12,25663,2,0
2014-07-22 13,13,25687,2,0
2014-07-22 14,14,25704,2,0
2014-07-22 15,15,25567,2,0
2014-07-22 16,16,25528,2,0
2014-07-22 17,17,24066,2,0
2014-07-22 18,18,22579,2,0
2014-07-22 19,19,22590,2,0
2014-07-22 20,20,22604,2,0
2014-07-22 21,21,21644,2,0
2014-07-22 22,22,20794,2,0
2014-07-22 23,23,19173,2,0
2014-07-23 00,0,17538,3,0
2014-07-23 01,1,17128,3,0
2014-07-23 02,2,16328,3,0
2014-07-23 03,3,15897,3,0
2014-07-23 04,4,15779,3,0
2014-07-23 05,5,16048,3,0
2014-07-23 06,6,17019,3,0
2014-07-23 07,7,20219,3,0
2014-07-23 08,8,23814,3,0
2014-07-23 09,9,25362,3,0
2014-07-23 10,10,25906,3,0
2014-07-23 11,11,25805,3,0
2014-07-23 12,12,25963,3,0
2014-07-23 13,13,26306,3,0
2014-07-23 14,14,26195,3,0
2014-07-23 15,15,26060,3,0
2014-07-23 16,16,25902,3,0
2014-07-23 17,17,24286,3,0
2014-07-23 18,18,23059,3,0
2014-07-23 19,19,22961,3,0
2014-07-23 20,20,22827,3,0
2014-07-23 21,21,22453,3,0
2014-07-23 22,22,21381,3,0
2014-07-23 23,23,19959,3,0
2014-07-24 00,0,18278,4,0
2014-07-24 01,1,17397,4,0
2014-07-24 02,2,16602,4,0
2014-07-24 03,3,16180,4,0
2014-07-24 04,4,15942,4,0
2014-07-24 05,5,16219,4,0
2014-07-24 06,6,17061,4,0
2014-07-24 07,7,20324,4,0
2014-07-24 08,8,23591,4,0
2014-07-24 09,9,24922,4,0
2014-07-24 10,10,25360,4,0
2014-07-24 11,11,25327,4,0
2014-07-24 12,12,25517,4,0
2014-07-24 13,13,25713,4,0
2014-07-24 14,14,25225,4,0
2014-07-24 15,15,25045,4,0
2014-07-24 16,16,24635,4,0
2014-07-24 17,17,23470,4,0
2014-07-24 18,18,22131,4,0
2014-07-24 19,19,22450,4,0
2014-07-24 20,20,22404,4,0
2014-07-24 21,21,22224,4,0
2014-07-24 22,22,21223,4,0
2014-07-24 23,23,19878,4,0
2014-07-25 00,0,18356,5,0
2014-07-25 01,1,17475,5,0
2014-07-25 02,2,16823,5,0
2014-07-25 03,3,16173,5,0
2014-07-25 04,4,15957,5,0
2014-07-25 05,5,16165,5,0
2014-07-25 06,6,17169,5,0
2014-07-25 07,7,19930,5,0
2014-07-25 08,8,22367,5,0
2014-07-25 09,9,23392,5,0
2014-07-25 10,10,23775,5,0
2014-07-25 11,11,24420,5,0
2014-07-25 12,12,24454,5,0
2014-07-25 13,13,24026,5,0
2014-07-25 14,14,23997,5,0
2014-07-25 15,15,24357,5,0
2014-07-25 16,16,24360,5,0
2014-07-25 17,17,23478,5,0
2014-07-25 18,18,21858,5,0
2014-07-25 19,19,22118,5,0
2014-07-25 20,20,22153,5,0
2014-07-25 21,21,21882,5,0
2014-07-25 22,22,21028,5,0
2014-07-25 23,23,19631,5,0
2014-07-26 00,0,17861,6,1
2014-07-26 01,1,17030,6,1
2014-07-26 02,2,16289,6,1
2014-07-26 03,3,15840,6,1
2014-07-26 04,4,15473,6,1
2014-07-26 05,5,15578,6,1
2014-07-26 06,6,15757,6,1
2014-07-26 07,7,17091,6,1
2014-07-26 08,8,19321,6,1
2014-07-26 09,9,20616,6,1
2014-07-26 10,10,21373,6,1
2014-07-26 11,11,21404,6,1
2014-07-26 12,12,21547,6,1
2014-07-26 13,13,21783,6,1
2014-07-26 14,14,21633,6,1
2014-07-26 15,15,21506,6,1
2014-07-26 16,16,21113,6,1
2014-07-26 17,17,20318,6,1
2014-07-26 18,18,19667,6,1
2014-07-26 19,19,20129,6,1
2014-07-26 20,20,20167,6,1
2014-07-26 21,21,19901,6,1
2014-07-26 22,22,19083,6,1
2014-07-26 23,23,17935,6,1
2014-07-27 00,0,16901,7,1
2014-07-27 01,1,16461,7,1
2014-07-27 02,2,15788,7,1
2014-07-27 03,3,15326,7,1
2014-07-27 04,4,15129,7,1
2014-07-27 05,5,15294,7,1
2014-07-27 06,6,15466,7,1
2014-07-27 07,7,16472,7,1
2014-07-27 08,8,18024,7,1
2014-07-27 09,9,19581,7,1
2014-07-27 10,10,20328,7,1
2014-07-27 11,11,20438,7,1
2014-07-27 12,12,20643,7,1
2014-07-27 13,13,20741,7,1
2014-07-27 14,14,20690,7,1
2014-07-27 15,15,20489,7,1
2014-07-27 16,16,20397,7,1
2014-07-27 17,17,20145,7,1
2014-07-27 18,18,19435,7,1
2014-07-27 19,19,20156,7,1
2014-07-27 20,20,20444,7,1
2014-07-27 21,21,20194,7,1
2014-07-27 22,22,19324,7,1
2014-07-27 23,23,17994,7,1
2014-07-28 00,0,16886,1,0
2014-07-28 01,1,16130,1,0
2014-07-28 02,2,15320,1,0
2014-07-28 03,3,14876,1,0
2014-07-28 04,4,14527,1,0
2014-07-28 05,5,15034,1,0
2014-07-28 06,6,15734,1,0
2014-07-28 07,7,19035,1,0
2014-07-28 08,8,22281,1,0
2014-07-28 09,9,23427,1,0
2014-07-28 10,10,23922,1,0
2014-07-28 11,11,24327,1,0
2014-07-28 12,12,24357,1,0
2014-07-28 13,13,24105,1,0
2014-07-28 14,14,24014,1,0
2014-07-28 15,15,24706,1,0
2014-07-28 16,16,24744,1,0
2014-07-28 17,17,23420,1,0
2014-07-28 18,18,22288,1,0
2014-07-28 19,19,22506,1,0
2014-07-28 20,20,22411,1,0
2014-07-28 21,21,22050,1,0
2014-07-28 22,22,20967,1,0
2014-07-28 23,23,19571,1,0
2014-07-29 00,0,17927,2,0
2014-07-29 01,1,16186,2,0
2014-07-29 02,2,15691,2,0
2014-07-29 03,3,15263,2,0
2014-07-29 04,4,15029,2,0
2014-07-29 05,5,15313,2,0
2014-07-29 06,6,16453,2,0
2014-07-29 07,7,19566,2,0
2014-07-29 08,8,22444,2,0
2014-07-29 09,9,24105,2,0
2014-07-29 10,10,24680,2,0
2014-07-29 11,11,24615,2,0
2014-07-29 12,12,24908,2,0
2014-07-29 13,13,25097,2,0
2014-07-29 14,14,24970,2,0
2014-07-29 15,15,24887,2,0
2014-07-29 16,16,24750,2,0
2014-07-29 17,17,23779,2,0
2014-07-29 18,18,22389,2,0
2014-07-29 19,19,22506,2,0
2014-07-29 20,20,22409,2,0
2014-07-29 21,21,22257,2,0
2014-07-29 22,22,21206,2,0
2014-07-29 23,23,19878,2,0
2014-07-30 00,0,18356,3,0
2014-07-30 01,1,17192,3,0
2014-07-30 02,2,16501,3,0
2014-07-30 03,3,15926,3,0
2014-07-30 04,4,15772,3,0
2014-07-30 05,5,15932,3,0
2014-07-30 06,6,16862,3,0
2014-07-30 07,7,19893,3,0
2014-07-30 08,8,23329,3,0
2014-07-30 09,9,24728,3,0
2014-07-30 10,10,25042,3,0
2014-07-30 11,11,25174,3,0
2014-07-30 12,12,25599,3,0
2014-07-30 13,13,25765,3,0
2014-07-30 14,14,25644,3,0
2014-07-30 15,15,25453,3,0
2014-07-30 16,16,25025,3,0
2014-07-30 17,17,23654,3,0
2014-07-30 18,18,22024,3,0
2014-07-30 19,19,22126,3,0
2014-07-30 20,20,22183,3,0
2014-07-30 21,21,21925,3,0
2014-07-30 22,22,21060,3,0
2014-07-30 23,23,19942,3,0
2014-07-31 00,0,18563,4,0
2014-07-31 01,1,17146,4,0
2014-07-31 02,2,16582,4,0
2014-07-31 03,3,16123,4,0
2014-07-31 04,4,15731,4,0
2014-07-31 05,5,15934,4,0
2014-07-31 06,6,17070,4,0
2014-07-31 07,7,20147,4,0
2014-07-31 08,8,23124,4,0
2014-07-31 09,9,25047,4,0
2014-07-31 10,10,25449,4,0
2014-07-31 11,11,25320,4,0
2014-07-31 12,12,25412,4,0
2014-07-31 13,13,25304,4,0
2014-07-31 14,14,25243,4,0
2014-07-31 15,15,24928,4,0
2014-07-31 16,16,24403,4,0
2014-07-31 17,17,23115,4,0
2014-07-31 18,18,22021,4,0
2014-07-31 19,19,22086,4,0
2014-07-31 20,20,22109,4,0
2014-07-31 21,21,21808,4,0
2014-07-31 22,22,20837,4,0
2014-07-31 23,23,19499,4,0
2014-08-01 00,0,18010,5,0
2014-08-01 01,1,17030,5,0
2014-08-01 02,2,16496,5,0
2014-08-01 03,3,15938,5,0
2014-08-01 04,4,15659,5,0
2014-08-01 05,5,15831,5,0
2014-08-01 06,6,16525,5,0
2014-08-01 07,7,18809,5,0
2014-08-01 08,8,21462,5,0
2014-08-01 09,9,22386,5,0
2014-08-01 10,10,22675,5,0
2014-08-01 11,11,22492,5,0
2014-08-01 12,12,22507,5,0
2014-08-01 13,13,22712,5,0
2014-08-01 14,14,22731,5,0
2014-08-01 15,15,23156,5,0
2014-08-01 16,16,23076,5,0
2014-08-01 17,17,22384,5,0
2014-08-01 18,18,21632,5,0
2014-08-01 19,19,21751,5,0
2014-08-01 20,20,21792,5,0
2014-08-01 21,21,21405,5,0
2014-08-01 22,22,20456,5,0
2014-08-01 23,23,19084,5,0
2014-08-02 00,0,17629,6,1
2014-08-02 01,1,15581,6,1
2014-08-02 02,2,14795,6,1
2014-08-02 03,3,14218,6,1
2014-08-02 04,4,14073,6,1
2014-08-02 05,5,14480,6,1
2014-08-02 06,6,14553,6,1
2014-08-02 07,7,15836,6,1
2014-08-02 08,8,17580,6,1
2014-08-02 09,9,18869,6,1
2014-08-02 10,10,19612,6,1
2014-08-02 11,11,19816,6,1
2014-08-02 12,12,20003,6,1
2014-08-02 13,13,20192,6,1
2014-08-02 14,14,20174,6,1
2014-08-02 15,15,20093,6,1
2014-08-02 16,16,19731,6,1
2014-08-02 17,17,19074,6,1
2014-08-02 18,18,18480,6,1
2014-08-02 19,19,18509,6,1
2014-08-02 20,20,18448,6,1
2014-08-02 21,21,18153,6,1
2014-08-02 22,22,17553,6,1
2014-08-02 23,23,16679,6,1
2014-08-03 00,0,15509,7,1
2014-08-03 01,1,14965,7,1
2014-08-03 02,2,14270,7,1
2014-08-03 03,3,13922,7,1
2014-08-03 04,4,13720,7,1
2014-08-03 05,5,14149,7,1
2014-08-03 06,6,14301,7,1
2014-08-03 07,7,15604,7,1
2014-08-03 08,8,17215,7,1
2014-08-03 09,9,18759,7,1
2014-08-03 10,10,19681,7,1
2014-08-03 11,11,20081,7,1
2014-08-03 12,12,20201,7,1
2014-08-03 13,13,20489,7,1
2014-08-03 14,14,20527,7,1
2014-08-03 15,15,20564,7,1
2014-08-03 16,16,20571,7,1
2014-08-03 17,17,20265,7,1
2014-08-03 18,18,19395,7,1
2014-08-03 19,19,19559,7,1
2014-08-03 20,20,19412,7,1
2014-08-03 21,21,18819,7,1
2014-08-03 22,22,18345,7,1
2014-08-03 23,23,17882,7,1
2014-08-04 00,0,16638,1,0
2014-08-04 01,1,15556,1,0
2014-08-04 02,2,14777,1,0
2014-08-04 03,3,14635,1,0
2014-08-04 04,4,14563,1,0
2014-08-04 05,5,14848,1,0
2014-08-04 06,6,16169,1,0
2014-08-04 07,7,19240,1,0
2014-08-04 08,8,23404,1,0
2014-08-04 09,9,25111,1,0
2014-08-04 10,10,25825,1,0
2014-08-04 11,11,25598,1,0
2014-08-04 12,12,25972,1,0
2014-08-04 13,13,26209,1,0
2014-08-04 14,14,26132,1,0
2014-08-04 15,15,25862,1,0
2014-08-04 16,16,25419,1,0
2014-08-04 17,17,24692,1,0
2014-08-04 18,18,22951,1,0
2014-08-04 19,19,23187,1,0
2014-08-04 20,20,23179,1,0
2014-08-04 21,21,22567,1,0
2014-08-04 22,22,21170,1,0
2014-08-04 23,23,19781,1,0
2014-08-05 00,0,18135,2,0
2014-08-05 01,1,16624,2,0
2014-08-05 02,2,15987,2,0
2014-08-05 03,3,15460,2,0
2014-08-05 04,4,15316,2,0
2014-08-05 05,5,15579,2,0
2014-08-05 06,6,16908,2,0
2014-08-05 07,7,19843,2,0
2014-08-05 08,8,23759,2,0
2014-08-05 09,9,25439,2,0
2014-08-05 10,10,26146,2,0
2014-08-05 11,11,26055,2,0
2014-08-05 12,12,26529,2,0
2014-08-05 13,13,26690,2,0
2014-08-05 14,14,26775,2,0
2014-08-05 15,15,26542,2,0
2014-08-05 16,16,26234,2,0
2014-08-05 17,17,24885,2,0
2014-08-05 18,18,23065,2,0
2014-08-05 19,19,22712,2,0
2014-08-05 20,20,22749,2,0
2014-08-05 21,21,22240,2,0
2014-08-05 22,22,21070,2,0
2014-08-05 23,23,19860,2,0
2014-08-06 00,0,18538,3,0
2014-08-06 01,1,17819,3,0
2014-08-06 02,2,17035,3,0
2014-08-06 03,3,16541,3,0
2014-08-06 04,4,16257,3,0
2014-08-06 05,5,16388,3,0
2014-08-06 06,6,17463,3,0
2014-08-06 07,7,20624,3,0
2014-08-06 08,8,24120,3,0
2014-08-06 09,9,25913,3,0
2014-08-06 10,10,26513,3,0
2014-08-06 11,11,26544,3,0
2014-08-06 12,12,26838,3,0
2014-08-06 13,13,26786,3,0
2014-08-06 14,14,26025,3,0
2014-08-06 15,15,25995,3,0
2014-08-06 16,16,25899,3,0
2014-08-06 17,17,24476,3,0
2014-08-06 18,18,23605,3,0
2014-08-06 19,19,23927,3,0
2014-08-06 20,20,23764,3,0
2014-08-06 21,21,23233,3,0
2014-08-06 22,22,22209,3,0
2014-08-06 23,23,20687,3,0
2014-08-07 00,0,19030,4,0
2014-08-07 01,1,17859,4,0
2014-08-07 02,2,17065,4,0
2014-08-07 03,3,16534,4,0
2014-08-07 04,4,16261,4,0
2014-08-07 05,5,16432,4,0
2014-08-07 06,6,17498,4,0
2014-08-07 07,7,20386,4,0
2014-08-07 08,8,23605,4,0
2014-08-07 09,9,25151,4,0
2014-08-07 10,10,25673,4,0
2014-08-07 11,11,25562,4,0
2014-08-07 12,12,25891,4,0
2014-08-07 13,13,26008,4,0
2014-08-07 14,14,25858,4,0
2014-08-07 15,15,25499,4,0
2014-08-07 16,16,25387,4,0
2014-08-07 17,17,24613,4,0
2014-08-07 18,18,23157,4,0
2014-08-07 19,19,23875,4,0
2014-08-07 20,20,23768,4,0
2014-08-07 21,21,23399,4,0
2014-08-07 22,22,22262,4,0
2014-08-07 23,23,20608,4,0
2014-08-08 00,0,18939,5,0
2014-08-08 01,1,17356,5,0
2014-08-08 02,2,16844,5,0
2014-08-08 03,3,16327,5,0
2014-08-08 04,4,15978,5,0
2014-08-08 05,5,16280,5,0
2014-08-08 06,6,16931,5,0
2014-08-08 07,7,19830,5,0
2014-08-08 08,8,22623,5,0
2014-08-08 09,9,23833,5,0
2014-08-08 10,10,24441,5,0
2014-08-08 11,11,25245,5,0
2014-08-08 12,12,25275,5,0
2014-08-08 13,13,24825,5,0
2014-08-08 14,14,24846,5,0
2014-08-08 15,15,25075,5,0
2014-08-08 16,16,25165,5,0
2014-08-08 17,17,24217,5,0
2014-08-08 18,18,22684,5,0
2014-08-08 19,19,23548,5,0
2014-08-08 20,20,23461,5,0
2014-08-08 21,21,23105,5,0
2014-08-08 22,22,21929,5,0
2014-08-08 23,23,20287,5,0
2014-08-09 00,0,18642,6,1
2014-08-09 01,1,16412,6,1
2014-08-09 02,2,15652,6,1
2014-08-09 03,3,15216,6,1
2014-08-09 04,4,14999,6,1
2014-08-09 05,5,15000,6,1
2014-08-09 06,6,15254,6,1
2014-08-09 07,7,16617,6,1
2014-08-09 08,8,18487,6,1
2014-08-09 09,9,19688,6,1
2014-08-09 10,10,20277,6,1
2014-08-09 11,11,20262,6,1
2014-08-09 12,12,20692,6,1
2014-08-09 13,13,20736,6,1
2014-08-09 14,14,20607,6,1
2014-08-09 15,15,20636,6,1
2014-08-09 16,16,20532,6,1
2014-08-09 17,17,19938,6,1
2014-08-09 18,18,19386,6,1
2014-08-09 19,19,19734,6,1
2014-08-09 20,20,19783,6,1
2014-08-09 21,21,19646,6,1
2014-08-09 22,22,18840,6,1
2014-08-09 23,23,17843,6,1
2014-08-10 00,0,16564,7,1
2014-08-10 01,1,15413,7,1
2014-08-10 02,2,14707,7,1
2014-08-10 03,3,14318,7,1
2014-08-10 04,4,14064,7,1
2014-08-10 05,5,14126,7,1
2014-08-10 06,6,14387,7,1
2014-08-10 07,7,15726,7,1
2014-08-10 08,8,17551,7,1
2014-08-10 09,9,18661,7,1
2014-08-10 10,10,19359,7,1
2014-08-10 11,11,19476,7,1
2014-08-10 12,12,19609,7,1
2014-08-10 13,13,19688,7,1
2014-08-10 14,14,19671,7,1
2014-08-10 15,15,19517,7,1
2014-08-10 16,16,19406,7,1
2014-08-10 17,17,19082,7,1
2014-08-10 18,18,18601,7,1
2014-08-10 19,19,19141,7,1
2014-08-10 20,20,19297,7,1
2014-08-10 21,21,19122,7,1
2014-08-10 22,22,18337,7,1
2014-08-10 23,23,17249,7,1
2014-08-11 00,0,15814,1,0
2014-08-11 01,1,14793,1,0
2014-08-11 02,2,13582,1,0
2014-08-11 03,3,13169,1,0
2014-08-11 04,4,13008,1,0
2014-08-11 05,5,13517,1,0
2014-08-11 06,6,15291,1,0
2014-08-11 07,7,18236,1,0
2014-08-11 08,8,21021,1,0
2014-08-11 09,9,22319,1,0
2014-08-11 10,10,22759,1,0
2014-08-11 11,11,23373,1,0
2014-08-11 12,12,23162,1,0
2014-08-11 13,13,23194,1,0
2014-08-11 14,14,23186,1,0
2014-08-11 15,15,23373,1,0
2014-08-11 16,16,23295,1,0
2014-08-11 17,17,22366,1,0
2014-08-11 18,18,21420,1,0
2014-08-11 19,19,21894,1,0
2014-08-11 20,20,21813,1,0
2014-08-11 21,21,21428,1,0
2014-08-11 22,22,20380,1,0
2014-08-11 23,23,18977,1,0
2014-08-12 00,0,17359,2,0
2014-08-12 01,1,14521,2,0
2014-08-12 02,2,13952,2,0
2014-08-12 03,3,13622,2,0
2014-08-12 04,4,13611,2,0
2014-08-12 05,5,14040,2,0
2014-08-12 06,6,14800,2,0
2014-08-12 07,7,17276,2,0
2014-08-12 08,8,19734,2,0
2014-08-12 09,9,20512,2,0
2014-08-12 10,10,20551,2,0
2014-08-12 11,11,20529,2,0
2014-08-12 12,12,20558,2,0
2014-08-12 13,13,20353,2,0
2014-08-12 14,14,20315,2,0
2014-08-12 15,15,20530,2,0
2014-08-12 16,16,20570,2,0
2014-08-12 17,17,20085,2,0
2014-08-12 18,18,19464,2,0
2014-08-12 19,19,19642,2,0
2014-08-12 20,20,19535,2,0
2014-08-12 21,21,19275,2,0
2014-08-12 22,22,18298,2,0
2014-08-12 23,23,17185,2,0
2014-08-13 00,0,15890,3,0
2014-08-13 01,1,14581,3,0
2014-08-13 02,2,13736,3,0
2014-08-13 03,3,13282,3,0
2014-08-13 04,4,13318,3,0
2014-08-13 05,5,13859,3,0
2014-08-13 06,6,14742,3,0
2014-08-13 07,7,16983,3,0
2014-08-13 08,8,19672,3,0
2014-08-13 09,9,20808,3,0
2014-08-13 10,10,21275,3,0
2014-08-13 11,11,21163,3,0
2014-08-13 12,12,21406,3,0
2014-08-13 13,13,21651,3,0
2014-08-13 14,14,21623,3,0
2014-08-13 15,15,21623,3,0
2014-08-13 16,16,21104,3,0
2014-08-13 17,17,20190,3,0
2014-08-13 18,18,19312,3,0
2014-08-13 19,19,19450,3,0
2014-08-13 20,20,19318,3,0
2014-08-13 21,21,18975,3,0
2014-08-13 22,22,18088,3,0
2014-08-13 23,23,16904,3,0
2014-08-14 00,0,15599,4,0
2014-08-14 01,1,14155,4,0
2014-08-14 02,2,13707,4,0
2014-08-14 03,3,13495,4,0
2014-08-14 04,4,13415,4,0
2014-08-14 05,5,13822,4,0
2014-08-14 06,6,14792,4,0
2014-08-14 07,7,17495,4,0
2014-08-14 08,8,20226,4,0
2014-08-14 09,9,21365,4,0
2014-08-14 10,10,21393,4,0
2014-08-14 11,11,20846,4,0
2014-08-14 12,12,20105,4,0
2014-08-14 13,13,20608,4,0
2014-08-14 14,14,20571,4,0
2014-08-14 15,15,20122,4,0
2014-08-14 16,16,20021,4,0
2014-08-14 17,17,18865,4,0
2014-08-14 18,18,18019,4,0
2014-08-14 19,19,18203,4,0
2014-08-14 20,20,17856,4,0
2014-08-14 21,21,17301,4,0
2014-08-14 22,22,16459,4,0
2014-08-14 23,23,15588,4,0
2014-08-15 00,0,15212,5,0
2014-08-15 01,1,14651,5,0
2014-08-15 02,2,14108,5,0
2014-08-15 03,3,13836,5,0
2014-08-15 04,4,13768,5,0
2014-08-15 05,5,14136,5,0
2014-08-15 06,6,15291,5,0
2014-08-15 07,7,17689,5,0
2014-08-15 08,8,19835,5,0
2014-08-15 09,9,20502,5,0
2014-08-15 10,10,20494,5,0
2014-08-15 11,11,20141,5,0
2014-08-15 12,12,20141,5,0
2014-08-15 13,13,19915,5,0
2014-08-15 14,14,19891,5,0
2014-08-15 15,15,20115,5,0
2014-08-15 16,16,20219,5,0
2014-08-15 17,17,19923,5,0
2014-08-15 18,18,19305,5,0
2014-08-15 19,19,19351,5,0
2014-08-15 20,20,18901,5,0
2014-08-15 21,21,18374,5,0
2014-08-15 22,22,17564,5,0
2014-08-15 23,23,16676,5,0
2014-08-16 00,0,15694,6,1
2014-08-16 01,1,13889,6,1
2014-08-16 02,2,13405,6,1
2014-08-16 03,3,13131,6,1
2014-08-16 04,4,13130,6,1
2014-08-16 05,5,13425,6,1
2014-08-16 06,6,14451,6,1
2014-08-16 07,7,16325,6,1
2014-08-16 08,8,18104,6,1
2014-08-16 09,9,18891,6,1
2014-08-16 10,10,19096,6,1
2014-08-16 11,11,18884,6,1
2014-08-16 12,12,18466,6,1
2014-08-16 13,13,18445,6,1
2014-08-16 14,14,18447,6,1
2014-08-16 15,15,18464,6,1
2014-08-16 16,16,18523,6,1
2014-08-16 17,17,18107,6,1
