A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/4.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/4.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shanghai,PM2.5,5/12/2016 14:00,2016,5,12,14,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/12/2016 15:00,2016,5,12,15,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/12/2016 16:00,2016,5,12,16,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/12/2016 17:00,2016,5,12,17,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/12/2016 18:00,2016,5,12,18,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/12/2016 19:00,2016,5,12,19,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/12/2016 20:00,2016,5,12,20,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/12/2016 21:00,2016,5,12,21,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/12/2016 22:00,2016,5,12,22,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/12/2016 23:00,2016,5,12,23,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 0:00,2016,5,13,0,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 1:00,2016,5,13,1,72,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 2:00,2016,5,13,2,85,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 3:00,2016,5,13,3,103,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 4:00,2016,5,13,4,101,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 5:00,2016,5,13,5,84,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 6:00,2016,5,13,6,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 7:00,2016,5,13,7,85,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 8:00,2016,5,13,8,81,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 9:00,2016,5,13,9,78,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 10:00,2016,5,13,10,82,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 11:00,2016,5,13,11,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 12:00,2016,5,13,12,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 13:00,2016,5,13,13,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 14:00,2016,5,13,14,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 15:00,2016,5,13,15,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 16:00,2016,5,13,16,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 17:00,2016,5,13,17,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 18:00,2016,5,13,18,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 19:00,2016,5,13,19,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 20:00,2016,5,13,20,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 21:00,2016,5,13,21,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 22:00,2016,5,13,22,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/13/2016 23:00,2016,5,13,23,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 0:00,2016,5,14,0,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 1:00,2016,5,14,1,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 2:00,2016,5,14,2,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 3:00,2016,5,14,3,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 4:00,2016,5,14,4,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 5:00,2016,5,14,5,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 6:00,2016,5,14,6,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 7:00,2016,5,14,7,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 8:00,2016,5,14,8,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 9:00,2016,5,14,9,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 10:00,2016,5,14,10,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 11:00,2016,5,14,11,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 12:00,2016,5,14,12,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 13:00,2016,5,14,13,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 14:00,2016,5,14,14,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 15:00,2016,5,14,15,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 16:00,2016,5,14,16,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 17:00,2016,5,14,17,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 18:00,2016,5,14,18,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 19:00,2016,5,14,19,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 20:00,2016,5,14,20,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 21:00,2016,5,14,21,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 22:00,2016,5,14,22,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/14/2016 23:00,2016,5,14,23,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 0:00,2016,5,15,0,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 1:00,2016,5,15,1,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 2:00,2016,5,15,2,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 3:00,2016,5,15,3,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 4:00,2016,5,15,4,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 5:00,2016,5,15,5,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 6:00,2016,5,15,6,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 7:00,2016,5,15,7,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 8:00,2016,5,15,8,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 9:00,2016,5,15,9,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 10:00,2016,5,15,10,92,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 11:00,2016,5,15,11,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 12:00,2016,5,15,12,47,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 13:00,2016,5,15,13,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 14:00,2016,5,15,14,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 15:00,2016,5,15,15,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 16:00,2016,5,15,16,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 17:00,2016,5,15,17,20,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 18:00,2016,5,15,18,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 19:00,2016,5,15,19,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 20:00,2016,5,15,20,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 21:00,2016,5,15,21,20,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 22:00,2016,5,15,22,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/15/2016 23:00,2016,5,15,23,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 0:00,2016,5,16,0,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 1:00,2016,5,16,1,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 2:00,2016,5,16,2,47,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 3:00,2016,5,16,3,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 4:00,2016,5,16,4,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 5:00,2016,5,16,5,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 6:00,2016,5,16,6,68,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 7:00,2016,5,16,7,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 8:00,2016,5,16,8,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 9:00,2016,5,16,9,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 10:00,2016,5,16,10,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 11:00,2016,5,16,11,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 12:00,2016,5,16,12,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 13:00,2016,5,16,13,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 14:00,2016,5,16,14,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 15:00,2016,5,16,15,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 16:00,2016,5,16,16,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 17:00,2016,5,16,17,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 18:00,2016,5,16,18,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 19:00,2016,5,16,19,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 20:00,2016,5,16,20,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 21:00,2016,5,16,21,43,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 22:00,2016,5,16,22,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/16/2016 23:00,2016,5,16,23,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 0:00,2016,5,17,0,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 1:00,2016,5,17,1,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 2:00,2016,5,17,2,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 3:00,2016,5,17,3,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 4:00,2016,5,17,4,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 5:00,2016,5,17,5,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 6:00,2016,5,17,6,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 7:00,2016,5,17,7,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 8:00,2016,5,17,8,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 9:00,2016,5,17,9,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 10:00,2016,5,17,10,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 11:00,2016,5,17,11,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 12:00,2016,5,17,12,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 13:00,2016,5,17,13,20,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 14:00,2016,5,17,14,17,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 15:00,2016,5,17,15,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 16:00,2016,5,17,16,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 17:00,2016,5,17,17,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 18:00,2016,5,17,18,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 19:00,2016,5,17,19,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 20:00,2016,5,17,20,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 21:00,2016,5,17,21,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 22:00,2016,5,17,22,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/17/2016 23:00,2016,5,17,23,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 0:00,2016,5,18,0,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 1:00,2016,5,18,1,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 2:00,2016,5,18,2,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 3:00,2016,5,18,3,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 4:00,2016,5,18,4,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 5:00,2016,5,18,5,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 6:00,2016,5,18,6,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 7:00,2016,5,18,7,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 8:00,2016,5,18,8,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 9:00,2016,5,18,9,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 10:00,2016,5,18,10,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 11:00,2016,5,18,11,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 12:00,2016,5,18,12,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 13:00,2016,5,18,13,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 14:00,2016,5,18,14,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 15:00,2016,5,18,15,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 16:00,2016,5,18,16,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 17:00,2016,5,18,17,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 18:00,2016,5,18,18,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 19:00,2016,5,18,19,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 20:00,2016,5,18,20,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 21:00,2016,5,18,21,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 22:00,2016,5,18,22,79,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/18/2016 23:00,2016,5,18,23,82,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 0:00,2016,5,19,0,81,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 1:00,2016,5,19,1,75,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 2:00,2016,5,19,2,80,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 3:00,2016,5,19,3,88,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 4:00,2016,5,19,4,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 5:00,2016,5,19,5,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 6:00,2016,5,19,6,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 7:00,2016,5,19,7,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 8:00,2016,5,19,8,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 9:00,2016,5,19,9,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 10:00,2016,5,19,10,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 11:00,2016,5,19,11,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 12:00,2016,5,19,12,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 13:00,2016,5,19,13,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 14:00,2016,5,19,14,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 15:00,2016,5,19,15,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 16:00,2016,5,19,16,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 17:00,2016,5,19,17,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 18:00,2016,5,19,18,20,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 19:00,2016,5,19,19,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 20:00,2016,5,19,20,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 21:00,2016,5,19,21,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 22:00,2016,5,19,22,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/19/2016 23:00,2016,5,19,23,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 0:00,2016,5,20,0,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 1:00,2016,5,20,1,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 2:00,2016,5,20,2,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 3:00,2016,5,20,3,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 4:00,2016,5,20,4,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 5:00,2016,5,20,5,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 6:00,2016,5,20,6,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 7:00,2016,5,20,7,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 8:00,2016,5,20,8,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 9:00,2016,5,20,9,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 10:00,2016,5,20,10,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 11:00,2016,5,20,11,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 12:00,2016,5,20,12,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 13:00,2016,5,20,13,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 14:00,2016,5,20,14,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 15:00,2016,5,20,15,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 16:00,2016,5,20,16,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 17:00,2016,5,20,17,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 18:00,2016,5,20,18,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 19:00,2016,5,20,19,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 20:00,2016,5,20,20,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 21:00,2016,5,20,21,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 22:00,2016,5,20,22,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/20/2016 23:00,2016,5,20,23,15,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 0:00,2016,5,21,0,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 1:00,2016,5,21,1,17,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 2:00,2016,5,21,2,18,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 3:00,2016,5,21,3,17,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 4:00,2016,5,21,4,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 5:00,2016,5,21,5,12,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 6:00,2016,5,21,6,15,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 7:00,2016,5,21,7,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 8:00,2016,5,21,8,13,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 9:00,2016,5,21,9,14,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 10:00,2016,5,21,10,15,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 11:00,2016,5,21,11,14,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 12:00,2016,5,21,12,12,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 13:00,2016,5,21,13,13,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 14:00,2016,5,21,14,10,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 15:00,2016,5,21,15,11,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 16:00,2016,5,21,16,7,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 17:00,2016,5,21,17,18,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 18:00,2016,5,21,18,15,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 19:00,2016,5,21,19,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 20:00,2016,5,21,20,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 21:00,2016,5,21,21,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 22:00,2016,5,21,22,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/21/2016 23:00,2016,5,21,23,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 0:00,2016,5,22,0,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 1:00,2016,5,22,1,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 2:00,2016,5,22,2,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 3:00,2016,5,22,3,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 4:00,2016,5,22,4,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 5:00,2016,5,22,5,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 6:00,2016,5,22,6,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 7:00,2016,5,22,7,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 8:00,2016,5,22,8,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 9:00,2016,5,22,9,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 10:00,2016,5,22,10,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 11:00,2016,5,22,11,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 12:00,2016,5,22,12,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 13:00,2016,5,22,13,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 14:00,2016,5,22,14,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 15:00,2016,5,22,15,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 16:00,2016,5,22,16,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 17:00,2016,5,22,17,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 18:00,2016,5,22,18,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 19:00,2016,5,22,19,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 20:00,2016,5,22,20,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 21:00,2016,5,22,21,84,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 22:00,2016,5,22,22,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/22/2016 23:00,2016,5,22,23,76,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 0:00,2016,5,23,0,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 1:00,2016,5,23,1,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 2:00,2016,5,23,2,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 3:00,2016,5,23,3,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 4:00,2016,5,23,4,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 5:00,2016,5,23,5,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 6:00,2016,5,23,6,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 7:00,2016,5,23,7,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 8:00,2016,5,23,8,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 9:00,2016,5,23,9,54,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 10:00,2016,5,23,10,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 11:00,2016,5,23,11,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 12:00,2016,5,23,12,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 13:00,2016,5,23,13,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 14:00,2016,5,23,14,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 15:00,2016,5,23,15,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 16:00,2016,5,23,16,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 17:00,2016,5,23,17,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 18:00,2016,5,23,18,89,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 19:00,2016,5,23,19,90,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 20:00,2016,5,23,20,90,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 21:00,2016,5,23,21,80,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 22:00,2016,5,23,22,82,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/23/2016 23:00,2016,5,23,23,98,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/24/2016 0:00,2016,5,24,0,118,µg/m³,1 Hr,Valid
Shanghai,PM2.5,5/24/2016 1:00,2016,5,24,1,126,µg/m³,1 Hr,Valid
